"房间号","诊室","日期","月","日","星期","专科","医生","放号数","预约数","总接诊数","线上空号数","线下加号数"
"3","诊室3","2026-04-13 00:00:00","4","13","星期一","外科","薛琴","18","18","20","0","2"
"4","诊室4","2026-04-13 00:00:00","4","13","星期一","骨科","袁占奎","17","17","17","0","0"
"5","诊室5","2026-04-13 00:00:00","4","13","星期一","神经科","高健","18","16","25","2","9"
"6","诊室6","2026-04-13 00:00:00","4","13","星期一","内科","黄薇","27","25","34","2","9"
"7","诊室7","2026-04-13 00:00:00","4","13","星期一","内科","于咏兰","18","13","17","5","4"
"8","诊室8","2026-04-13 00:00:00","4","13","星期一","心脏科","刘波","18","16","22","2","6"
"9","诊室9","2026-04-13 00:00:00","4","13","星期一","肿瘤科","彭雨佳","18","16","22","2","6"
"1","诊室1","2026-04-14 00:00:00","4","14","星期二","外科","张晗","18","8","8","10","0"
"10","诊室10","2026-04-14 00:00:00","4","14","星期二","中兽医专科","庞海东","18","17","41","1","24"
"11","诊室11","2026-04-14 00:00:00","4","14","星期二","中兽医专科","林如莹","21","14","17","7","3"
"2","诊室2","2026-04-14 00:00:00","4","14","星期二","外科","季玲西","18","15","14","3","-1"
"201","诊室12","2026-04-14 00:00:00","4","14","星期二","眼科","胡瑭琦","27","27","31","0","4"
"206","诊室13","2026-04-14 00:00:00","4","14","星期二","外科","郝逸冰","18","15","15","3","0"
"208","诊室15","2026-04-14 00:00:00","4","14","星期二","皮肤科","何思婧","6","6","5","0","-1"
"208","诊室15","2026-04-14 00:00:00","4","14","星期二","皮肤科","刘钢","18","18","18","0","0"
"210","诊室17","2026-04-14 00:00:00","4","14","星期二","预防医学","杨夷鸿","40","23","22","17","-1"
"211","诊室18","2026-04-14 00:00:00","4","14","星期二","外科","张姝婧","6","6","6","0","0"
"3","诊室3","2026-04-14 00:00:00","4","14","星期二","外科","薛琴","18","17","14","1","-3"
"4","诊室4","2026-04-14 00:00:00","4","14","星期二","外科","张彬","18","16","20","2","4"
"5","诊室5","2026-04-14 00:00:00","4","14","星期二","神经科","阮丽","16","11","10","5","-1"
"6","诊室6","2026-04-14 00:00:00","4","14","星期二","内科","张馨月","27","24","34","3","10"
"7","诊室7","2026-04-14 00:00:00","4","14","星期二","中兽医专科","范开","18","11","11","7","0"
"8","诊室8","2026-04-14 00:00:00","4","14","星期二","内科","于咏兰","18","18","21","0","3"
"9","诊室9","2026-04-14 00:00:00","4","14","星期二","肿瘤科","彭雨佳","27","27","40","0","13"
"1","诊室1","2026-04-15 00:00:00","4","15","星期三","外科","庞茉","18","17","27","1","10"
"10","诊室10","2026-04-15 00:00:00","4","15","星期三","内科","陆梓杰","18","16","19","2","3"
"11","诊室11","2026-04-15 00:00:00","4","15","星期三","中兽医专科","钟沅","20","17","23","3","6"
"2","诊室2","2026-04-15 00:00:00","4","15","星期三","外科","关珊","27","21","22","6","1"
"201","诊室12","2026-04-15 00:00:00","4","15","星期三","口腔科","郑栋强","18","15","16","3","1"
"206","诊室13","2026-04-15 00:00:00","4","15","星期三","外科","乔康佳","12","9","8","3","-1"
"207","诊室14","2026-04-15 00:00:00","4","15","星期三","猫科","陈艳云","18","16","20","2","4"
"208","诊室15","2026-04-15 00:00:00","4","15","星期三","皮肤科","何思婧","27","25","26","2","1"
"209","诊室16","2026-04-15 00:00:00","4","15","星期三","内科","吕艳丽","18","15","16","3","1"
"210","诊室17","2026-04-15 00:00:00","4","15","星期三","预防医学","雷舒婷","40","24","24","16","0"
"3","诊室3","2026-04-15 00:00:00","4","15","星期三","外科","薛琴","18","15","17","3","2"
"4","诊室4","2026-04-15 00:00:00","4","15","星期三","外科","石磊","18","18","26","0","8"
"5","诊室5","2026-04-15 00:00:00","4","15","星期三","神经科","高健","27","24","31","3","7"
"6","诊室6","2026-04-15 00:00:00","4","15","星期三","内科","张琼","27","23","27","4","4"
"7","诊室7","2026-04-15 00:00:00","4","15","星期三","内科","刘小萍","18","16","27","2","11"
"8","诊室8","2026-04-15 00:00:00","4","15","星期三","内科","刘蕾","27","27","28","0","1"
"9","诊室9","2026-04-15 00:00:00","4","15","星期三","肿瘤科","李祎宇","18","17","31","1","14"
"1","诊室1","2026-04-16 00:00:00","4","16","星期四","外科","成安慰","18","16","18","2","2"
"10","诊室10","2026-04-16 00:00:00","4","16","星期四","内科","陈艳云","18","17","24","1","7"
"11","诊室11","2026-04-16 00:00:00","4","16","星期四","中兽医专科","丛心宇","18","17","16","1","-1"
"2","诊室2","2026-04-16 00:00:00","4","16","星期四","外科","石昊","18","9","9","9","0"
"201","诊室12","2026-04-16 00:00:00","4","16","星期四","眼科","李晶","18","18","27","0","9"
"206","诊室13","2026-04-16 00:00:00","4","16","星期四","外科","李艺","18","14","16","4","2"
"207","诊室14","2026-04-16 00:00:00","4","16","星期四","猫科","杨文娟","18","16","14","2","-2"
"208","诊室15","2026-04-16 00:00:00","4","16","星期四","皮肤科","胡燕丽","27","26","34","1","8"
"209","诊室16","2026-04-16 00:00:00","4","16","星期四","内科","毛双兰","18","13","11","5","-2"
"210","诊室17","2026-04-16 00:00:00","4","16","星期四","预防医学","林翔宇","40","13","13","27","0"
"3","诊室3","2026-04-16 00:00:00","4","16","星期四","外科","薛琴","18","14","12","4","-2"
"4","诊室4","2026-04-16 00:00:00","4","16","星期四","骨科","孙晓磊","27","23","24","4","1"
"5","诊室5","2026-04-16 00:00:00","4","16","星期四","神经科","张志轩","27","17","19","10","2"
"6","诊室6","2026-04-16 00:00:00","4","16","星期四","内科","吴璇","22","21","24","1","3"
"7","诊室7","2026-04-16 00:00:00","4","16","星期四","内科","刘小萍","18","13","27","5","14"
"8","诊室8","2026-04-16 00:00:00","4","16","星期四","内科","肖园","27","24","29","3","5"
"9","诊室9","2026-04-16 00:00:00","4","16","星期四","内科","孙艳争","18","16","16","2","0"
"1","诊室1","2026-04-17 00:00:00","4","17","星期五","外科","吕迪","27","21","22","6","1"
"10","诊室10","2026-04-17 00:00:00","4","17","星期五","中兽医专科","钟沅","20","17","17","3","0"
"11","诊室11","2026-04-17 00:00:00","4","17","星期五","中兽医专科","林如莹","21","18","21","3","3"
"2","诊室2","2026-04-17 00:00:00","4","17","星期五","外科","钟友刚","18","14","13","4","-1"
"201","诊室12","2026-04-17 00:00:00","4","17","星期五","外科","郑栋强","18","16","17","2","1"
"207","诊室14","2026-04-17 00:00:00","4","17","星期五","猫科","陈艳云","18","17","31","1","14"
"208","诊室15","2026-04-17 00:00:00","4","17","星期五","皮肤科","林嘉宝","27","25","31","2","6"
"209","诊室16","2026-04-17 00:00:00","4","17","星期五","肿瘤科","王丽丽","27","26","21","1","-5"
"210","诊室17","2026-04-17 00:00:00","4","17","星期五","预防医学","王安蕊","40","24","23","16","-1"
"211","诊室18","2026-04-17 00:00:00","4","17","星期五","外科","徐焕明","6","2","3","4","1"
"3","诊室3","2026-04-17 00:00:00","4","17","星期五","外科","李慧","18","18","22","0","4"
"4","诊室4","2026-04-17 00:00:00","4","17","星期五","外科","张晗","18","12","13","6","1"
"5","诊室5","2026-04-17 00:00:00","4","17","星期五","神经科","周雪影","18","13","13","5","0"
"6","诊室6","2026-04-17 00:00:00","4","17","星期五","内科","王璐","18","15","20","3","5"
"7","诊室7","2026-04-17 00:00:00","4","17","星期五","内科","张海霞","18","16","18","2","2"
"8","诊室8","2026-04-17 00:00:00","4","17","星期五","内科","陆梓杰","27","23","31","4","8"
"9","诊室9","2026-04-17 00:00:00","4","17","星期五","肿瘤科","董军","18","18","25","0","7"
"1","诊室1","2026-04-18 00:00:00","4","18","星期六","外科","李艺","27","22","29","5","7"
"10","诊室10","2026-04-18 00:00:00","4","18","星期六","中兽医专科","庞海东","27","27","63","0","36"
"11","诊室11","2026-04-18 00:00:00","4","18","星期六","中兽医专科","林珈好","38","36","42","2","6"
"2","诊室2","2026-04-18 00:00:00","4","18","星期六","外科","石昊","27","26","32","1","6"
"201","诊室12","2026-04-18 00:00:00","4","18","星期六","眼科","庞茉","27","27","34","0","7"
"206","诊室13","2026-04-18 00:00:00","4","18","星期六","外科","汪艺玮","27","27","27","0","0"
"207","诊室14","2026-04-18 00:00:00","4","18","星期六","猫科","黄薇","27","23","31","4","8"
"208","诊室15","2026-04-18 00:00:00","4","18","星期六","皮肤科","李娜","6","6","8","0","2"
"208","诊室15","2026-04-18 00:00:00","4","18","星期六","皮肤科","张迪","19","17","28","2","11"
"209","诊室16","2026-04-18 00:00:00","4","18","星期六","内科","王璐","16","12","19","4","7"
"210","诊室17","2026-04-18 00:00:00","4","18","星期六","预防医学","黎倩岚","40","25","23","15","-2"
"211","诊室18","2026-04-18 00:00:00","4","18","星期六","预防医学","梁雾滢","32","20","19","12","-1"
"3","诊室3","2026-04-18 00:00:00","4","18","星期六","外科","薛琴","18","17","23","1","6"
"4","诊室4","2026-04-18 00:00:00","4","18","星期六","骨科","张彬","27","26","33","1","7"
"5","诊室5","2026-04-18 00:00:00","4","18","星期六","神经科","周雪影","27","23","24","4","1"
"6","诊室6","2026-04-18 00:00:00","4","18","星期六","内科","田一男","27","23","34","4","11"
"7","诊室7","2026-04-18 00:00:00","4","18","星期六","内科","王思莹","27","22","25","5","3"
"8","诊室8","2026-04-18 00:00:00","4","18","星期六","心脏科","蒋玉洁","27","25","33","2","8"
"9","诊室9","2026-04-18 00:00:00","4","18","星期六","肿瘤科","董军","27","26","32","1","6"
"1","诊室1","2026-04-19 00:00:00","4","19","星期日","外科","胡瑭琦","27","26","35","1","9"
"10","诊室10","2026-04-19 00:00:00","4","19","星期日","内科","王帅玉","27","23","22","4","-1"
"11","诊室11","2026-04-19 00:00:00","4","19","星期日","中兽医专科","胡宇声","40","34","52","6","18"
"2","诊室2","2026-04-19 00:00:00","4","19","星期日","外科","季玲西","27","26","30","1","4"
"201","诊室12","2026-04-19 00:00:00","4","19","星期日","口腔科","朱军","27","25","39","2","14"
"207","诊室14","2026-04-19 00:00:00","4","19","星期日","猫科","张琼","27","25","33","2","8"
"208","诊室15","2026-04-19 00:00:00","4","19","星期日","皮肤科","李娜","6","5","6","1","1"
"208","诊室15","2026-04-19 00:00:00","4","19","星期日","皮肤科","刘钢","18","18","23","0","5"
"209","诊室16","2026-04-19 00:00:00","4","19","星期日","内科","王丽丽","16","13","19","3","6"
"210","诊室17","2026-04-19 00:00:00","4","19","星期日","预防医学","付钶钇","40","17","15","23","-2"
"211","诊室18","2026-04-19 00:00:00","4","19","星期日","预防医学","裴颖","32","26","24","6","-2"
"3","诊室3","2026-04-19 00:00:00","4","19","星期日","外科","吕迪","27","23","25","4","2"
"4","诊室4","2026-04-19 00:00:00","4","19","星期日","骨科","关珊","27","27","30","0","3"
"5","诊室5","2026-04-19 00:00:00","4","19","星期日","神经科","阮丽","25","22","23","3","1"
"6","诊室6","2026-04-19 00:00:00","4","19","星期日","内科","邝怡","27","25","28","2","3"
"7","诊室7","2026-04-19 00:00:00","4","19","星期日","内科","张海霞","27","26","28","1","2"
"8","诊室8","2026-04-19 00:00:00","4","19","星期日","心脏科","肖园","27","24","30","3","6"
"9","诊室9","2026-04-19 00:00:00","4","19","星期日","肿瘤科","李格宾","24","24","69","0","45"
"1","诊室1","2026-04-20 00:00:00","4","20","星期一","外科","郝逸冰","27","24","22","3","-2"
"10","诊室10","2026-04-20 00:00:00","4","20","星期一","中兽医专科","庞海东","18","18","40","0","22"
"11","诊室11","2026-04-20 00:00:00","4","20","星期一","中兽医专科","丛心宇","18","17","22","1","5"
"2","诊室2","2026-04-20 00:00:00","4","20","星期一","外科","关珊","18","17","18","1","1"
"201","诊室12","2026-04-20 00:00:00","4","20","星期一","外科","庞茉","18","16","24","2","8"
"206","诊室13","2026-04-20 00:00:00","4","20","星期一","外科","李慧","27","26","24","1","-2"
"207","诊室14","2026-04-20 00:00:00","4","20","星期一","猫科","毛双兰","18","15","21","3","6"
"208","诊室15","2026-04-20 00:00:00","4","20","星期一","皮肤科","胡燕丽","27","26","34","1","8"
"209","诊室16","2026-04-20 00:00:00","4","20","星期一","内科","于咏兰","18","15","16","3","1"
"210","诊室17","2026-04-20 00:00:00","4","20","星期一","预防医学","梁雾滢","40","16","13","24","-3"
"3","诊室3","2026-04-20 00:00:00","4","20","星期一","外科","薛琴","18","17","21","1","4"
"4","诊室4","2026-04-20 00:00:00","4","20","星期一","骨科","袁占奎","17","16","19","1","3"
"5","诊室5","2026-04-20 00:00:00","4","20","星期一","神经科","高健","18","17","22","1","5"
"6","诊室6","2026-04-20 00:00:00","4","20","星期一","内科","王璐","27","25","30","2","5"
"7","诊室7","2026-04-20 00:00:00","4","20","星期一","内科","刘小萍","18","18","29","0","11"
"8","诊室8","2026-04-20 00:00:00","4","20","星期一","心脏科","刘波","18","18","25","0","7"
"9","诊室9","2026-04-20 00:00:00","4","20","星期一","肿瘤科","彭雨佳","27","25","36","2","11"
"1","诊室1","2026-04-21 00:00:00","4","21","星期二","外科","李艺","18","18","22","0","4"
"10","诊室10","2026-04-21 00:00:00","4","21","星期二","中兽医专科","庞海东","18","17","40","1","23"
"11","诊室11","2026-04-21 00:00:00","4","21","星期二","中兽医专科","林如莹","21","19","20","2","1"
"2","诊室2","2026-04-21 00:00:00","4","21","星期二","外科","张晗","27","23","22","4","-1"
"201","诊室12","2026-04-21 00:00:00","4","21","星期二","眼科","胡瑭琦","18","17","26","1","9"
"206","诊室13","2026-04-21 00:00:00","4","21","星期二","异宠专科","马文","12","12","11","0","-1"
"207","诊室14","2026-04-21 00:00:00","4","21","星期二","中兽医专科","范开","18","9","6","9","-3"
"208","诊室15","2026-04-21 00:00:00","4","21","星期二","皮肤科","李娜","20","19","21","1","2"
"209","诊室16","2026-04-21 00:00:00","4","21","星期二","内科","于咏兰","18","16","19","2","3"
"210","诊室17","2026-04-21 00:00:00","4","21","星期二","预防医学","胡宜","40","15","15","25","0"
"211","诊室18","2026-04-21 00:00:00","4","21","星期二","外科","徐焕明","6","5","7","1","2"
"3","诊室3","2026-04-21 00:00:00","4","21","星期二","外科","薛琴","18","17","19","1","2"
"4","诊室4","2026-04-21 00:00:00","4","21","星期二","外科","张彬","18","18","21","0","3"
"5","诊室5","2026-04-21 00:00:00","4","21","星期二","神经科","张志轩","18","16","23","2","7"
"6","诊室6","2026-04-21 00:00:00","4","21","星期二","内科","俞峰","20","19","23","1","4"
"7","诊室7","2026-04-21 00:00:00","4","21","星期二","内科","刘小萍","26","22","40","4","18"
"8","诊室8","2026-04-21 00:00:00","4","21","星期二","内科","陆梓杰","27","26","32","1","6"
"9","诊室9","2026-04-21 00:00:00","4","21","星期二","肿瘤科","彭雨佳","18","18","27","0","9"
"1","诊室1","2026-04-22 00:00:00","4","22","星期三","外科","张晗","18","13","11","5","-2"
"10","诊室10","2026-04-22 00:00:00","4","22","星期三","中兽医专科","庞海东","18","17","36","1","19"
"11","诊室11","2026-04-22 00:00:00","4","22","星期三","中兽医专科","钟沅","20","12","15","8","3"
"2","诊室2","2026-04-22 00:00:00","4","22","星期三","外科","季玲西","27","17","21","10","4"
"201","诊室12","2026-04-22 00:00:00","4","22","星期三","口腔科","郑栋强","18","18","19","0","1"
"206","诊室13","2026-04-22 00:00:00","4","22","星期三","内科","孙艳争","18","18","16","0","-2"
"207","诊室14","2026-04-22 00:00:00","4","22","星期三","猫科","王思莹","18","18","12","0","-6"
"208","诊室15","2026-04-22 00:00:00","4","22","星期三","皮肤科","何思婧","27","27","29","0","2"
"209","诊室16","2026-04-22 00:00:00","4","22","星期三","内科","吕艳丽","18","18","14","0","-4"
"210","诊室17","2026-04-22 00:00:00","4","22","星期三","预防医学","王美磷","40","22","24","18","2"
